Order_ID,Customer_ID,Product_ID,Category,Supplier,Region,Marketing_Channel,Order_Date,Price,Quantity,Customer_Age,Payment_Type,Shipping_Time_days,Delivery_Issue,Return_Flag,Return_Reason
ORD100851,CUST12219,PID5414,Fashion,TrendWear,India,Google Ads,2023-01-03,40.55,1,39,Credit Card,5,No,0,
ORD100852,CUST13939,PID9223,Home Decor,CozyLiving,Canada,Organic,2024-09-14,35.09,1,27,Credit Card,1,No,0,
ORD100853,CUST12711,PID8940,Sports,Sportify,India,Google Ads,2023-12-29,71.08,1,42,COD,2,No,0,
ORD100854,CUST11579,PID2960,Fashion,StylishCo,Canada,Google Ads,2024-05-22,51.99,1,35,COD,9,No,0,
ORD100855,CUST13978,PID8805,Electronics,Digitron,Australia,Facebook/Instagram,2023-10-01,65.27,1,40,Debit Card,10,Yes,0,
ORD100856,CUST14560,PID2495,Beauty,SkinCareInc,India,Referral,2024-05-20,40.39,1,30,Credit Card,4,No,0,
ORD100857,CUST11948,PID6217,Electronics,GadgetPro,Germany,Email,2023-01-15,155.68,1,37,COD,1,No,0,
ORD100858,CUST14724,PID5342,Electronics,TechWorks,Canada,Organic,2023-07-11,439.15,1,30,Wallet,10,No,1,Changed Mind
ORD100859,CUST14157,PID1561,Fashion,TrendWear,India,Facebook/Instagram,2024-09-22,11.24,1,38,Wallet,3,No,0,
ORD100860,CUST12185,PID6679,Home Decor,DecoCraft,USA,Google Ads,2024-04-29,34.77,1,30,Credit Card,3,No,0,
ORD100861,CUST12584,PID5942,Home Decor,CozyLiving,USA,Organic,2023-01-28,71.84,1,36,Debit Card,7,No,0,
ORD100862,CUST13036,PID2022,Beauty,SkinCareInc,USA,Organic,2023-02-08,14.44,1,44,Credit Card,4,No,0,
ORD100863,CUST12584,PID2277,Fashion,FabricHub,India,Organic,2023-09-30,18.61,1,27,Wallet,6,Yes,0,
ORD100864,CUST12372,PID5380,Home Decor,HomeSense,India,Organic,2023-08-19,101.54,1,36,Debit Card,10,Yes,1,Not as Described
ORD100865,CUST12408,PID1623,Fashion,StylishCo,India,Google Ads,2023-03-27,18.35,1,32,Wallet,1,No,0,
ORD100866,CUST14852,PID8720,Beauty,GlowLabs,USA,Email,2024-04-18,15.11,1,16,Credit Card,3,No,0,
ORD100867,CUST12234,PID8579,Electronics,Digitron,USA,Referral,2023-05-06,331.13,1,52,COD,3,Yes,0,
ORD100868,CUST10930,PID3091,Home Decor,CozyLiving,USA,Organic,2024-06-20,115.85,1,29,Wallet,6,No,0,
ORD100869,CUST14274,PID7652,Electronics,GadgetPro,USA,Email,2023-05-25,123.26,1,39,UPI,4,No,0,
ORD100870,CUST13436,PID5739,Home Decor,DecoCraft,Germany,Email,2024-06-08,121.2,1,35,Credit Card,9,No,0,
ORD100871,CUST12897,PID2110,Sports,Sportify,Canada,Facebook/Instagram,2023-07-31,59.46,2,49,Debit Card,2,No,0,
ORD100872,CUST11180,PID6140,Sports,GearHouse,USA,Organic,2023-01-25,44.76,1,37,Credit Card,2,No,0,
ORD100873,CUST10260,PID6944,Home Decor,CozyLiving,UK,Organic,2024-08-02,79.22,1,41,Wallet,3,No,0,
ORD100874,CUST12488,PID9155,Fashion,TrendWear,UK,Email,2024-01-29,58.35,1,41,COD,3,Yes,0,
ORD100875,CUST13498,PID2378,Sports,ActiveFit,USA,Organic,2023-03-08,90.62,2,28,UPI,6,No,0,
ORD100876,CUST13103,PID2505,Sports,ActiveFit,Canada,Referral,2023-08-21,118.2,1,33,COD,7,No,0,
ORD100877,CUST10488,PID9608,Home Decor,HomeSense,UK,Google Ads,2023-04-19,76.33,1,42,Wallet,1,No,0,
ORD100878,CUST13973,PID5957,Electronics,TechWorks,USA,Organic,2023-05-26,9.39,1,46,Credit Card,2,No,1,Damaged
ORD100879,CUST14511,PID7328,Home Decor,CozyLiving,Germany,Email,2023-04-21,38.34,1,16,UPI,8,No,0,
ORD100880,CUST14710,PID2441,Sports,GearHouse,UK,Google Ads,2023-08-16,34.38,1,53,Wallet,2,No,1,Wrong Size
ORD100881,CUST14537,PID7174,Sports,GearHouse,Germany,Google Ads,2023-04-21,50.3,1,35,UPI,4,Yes,0,
ORD100882,CUST14756,PID8528,Sports,Sportify,USA,Facebook/Instagram,2024-04-14,80.09,1,33,Debit Card,1,No,0,
ORD100883,CUST12433,PID5650,Fashion,TrendWear,USA,Email,2023-02-03,37.08,1,32,Credit Card,6,No,1,Not as Described
ORD100884,CUST10573,PID8030,Fashion,FabricHub,UK,Google Ads,2024-09-14,82.41,1,39,Wallet,6,No,0,
ORD100885,CUST12533,PID9601,Electronics,TechWorks,USA,Organic,2024-01-04,301.81,1,18,UPI,12,No,0,
ORD100886,CUST10266,PID9680,Sports,GearHouse,UK,Email,2024-08-17,73.62,1,25,Debit Card,2,No,0,
ORD100887,CUST13972,PID3606,Sports,Sportify,USA,Facebook/Instagram,2024-07-07,91.04,1,33,Credit Card,9,No,0,
ORD100888,CUST14179,PID4106,Fashion,StylishCo,USA,Referral,2024-02-29,64.37,1,21,Credit Card,8,No,1,Wrong Size
ORD100889,CUST10542,PID7664,Electronics,GadgetPro,India,Organic,2024-09-04,370.05,1,40,COD,5,No,0,
ORD100890,CUST10907,PID8573,Sports,Sportify,India,Email,2024-06-01,74.69,2,37,COD,3,No,0,
ORD100891,CUST11427,PID3192,Electronics,GadgetPro,Australia,Email,2024-11-22,113.44,2,59,Credit Card,8,No,0,
ORD100892,CUST11548,PID7402,Electronics,Digitron,USA,Facebook/Instagram,2023-10-09,268.55,1,38,UPI,5,No,0,
ORD100893,CUST11343,PID4921,Fashion,FabricHub,Australia,Organic,2023-11-16,26.81,3,24,COD,3,No,0,
ORD100894,CUST12103,PID3302,Electronics,TechWorks,India,Organic,2024-03-18,472.2,1,42,Credit Card,7,No,0,
ORD100895,CUST13249,PID6315,Home Decor,DecoCraft,Canada,Organic,2023-11-11,145.47,1,45,Wallet,1,No,0,
ORD100896,CUST10566,PID5183,Fashion,FabricHub,USA,Google Ads,2024-01-12,30.02,1,44,Credit Card,3,Yes,0,
ORD100897,CUST10312,PID6496,Electronics,GadgetPro,Germany,Email,2023-10-16,23.9,1,17,Wallet,3,Yes,0,
ORD100898,CUST11142,PID6124,Sports,ActiveFit,India,Organic,2024-03-12,30.12,1,27,Debit Card,7,No,0,
ORD100899,CUST13429,PID7986,Home Decor,CozyLiving,India,Google Ads,2024-10-23,80.97,1,51,COD,6,No,0,
ORD100900,CUST12087,PID4045,Beauty,GlowLabs,India,Google Ads,2023-10-04,43.96,1,41,Debit Card,5,Yes,0,
ORD100901,CUST13518,PID1495,Fashion,StylishCo,USA,Google Ads,2024-08-04,7.14,1,39,Debit Card,7,No,0,
ORD100902,CUST14806,PID9303,Electronics,Digitron,USA,Email,2024-05-17,322.52,1,38,UPI,7,No,0,
ORD100903,CUST11547,PID3858,Beauty,PureBeauty,UK,Organic,2024-09-15,17.75,1,16,Credit Card,7,No,1,Damaged
ORD100904,CUST10496,PID1542,Fashion,TrendWear,USA,Google Ads,2024-05-30,42.51,1,27,Credit Card,4,No,0,
ORD100905,CUST12240,PID4420,Beauty,GlowLabs,USA,Google Ads,2023-12-16,23.01,1,35,Credit Card,7,No,0,
ORD100906,CUST10078,PID1377,Sports,ActiveFit,USA,Google Ads,2024-03-21,31.59,1,46,COD,7,No,0,
ORD100907,CUST10788,PID8421,Fashion,TrendWear,USA,Facebook/Instagram,2023-12-16,12.41,1,26,Credit Card,2,No,0,
ORD100908,CUST13500,PID4901,Beauty,SkinCareInc,Australia,Organic,2024-08-29,36.23,1,44,Credit Card,5,No,0,
ORD100909,CUST10097,PID5814,Beauty,GlowLabs,India,Organic,2024-10-25,10.05,1,39,Debit Card,3,No,1,Changed Mind
ORD100910,CUST13096,PID3898,Beauty,GlowLabs,USA,Organic,2023-05-17,38.51,1,33,Credit Card,1,No,0,
ORD100911,CUST11025,PID7389,Home Decor,DecoCraft,Germany,Google Ads,2023-08-31,96.29,2,35,COD,7,No,0,
ORD100912,CUST13886,PID6083,Home Decor,HomeSense,USA,Google Ads,2024-06-26,83.16,1,37,Debit Card,3,No,1,Late Delivery
ORD100913,CUST14815,PID3177,Home Decor,CozyLiving,Germany,Facebook/Instagram,2023-02-09,61.08,2,36,Wallet,4,No,0,
ORD100914,CUST12847,PID6505,Home Decor,HomeSense,India,Organic,2023-08-17,103.41,1,31,Credit Card,4,No,0,
ORD100915,CUST12141,PID7746,Home Decor,DecoCraft,Canada,Google Ads,2024-07-01,65.03,1,28,Debit Card,5,No,0,
ORD100916,CUST11303,PID4876,Home Decor,HomeSense,Canada,Email,2023-08-11,40.17,1,29,COD,3,No,0,
ORD100917,CUST11932,PID9455,Sports,GearHouse,Germany,Google Ads,2023-01-06,80.68,1,24,Credit Card,1,No,0,
ORD100918,CUST10620,PID7473,Beauty,GlowLabs,USA,Organic,2023-11-18,22.9,1,38,Credit Card,5,Yes,1,Not as Described
ORD100919,CUST12489,PID9013,Beauty,PureBeauty,USA,Email,2024-04-12,31.53,1,39,Wallet,1,No,1,Damaged
ORD100920,CUST14008,PID2562,Fashion,TrendWear,India,Organic,2023-03-16,48.92,1,36,Credit Card,4,No,0,
ORD100921,CUST10088,PID4381,Home Decor,CozyLiving,India,Google Ads,2023-01-04,75.12,1,34,Wallet,6,No,0,
ORD100922,CUST14235,PID8509,Beauty,GlowLabs,USA,Referral,2024-10-07,36.85,1,21,Wallet,9,No,0,
ORD100923,CUST11479,PID1129,Electronics,TechWorks,Australia,Organic,2023-04-28,121.51,1,16,Debit Card,3,No,0,
ORD100924,CUST13963,PID8293,Home Decor,DecoCraft,Canada,Email,2024-08-28,92.25,2,16,Credit Card,7,No,0,
ORD100925,CUST11270,PID1533,Beauty,PureBeauty,USA,Facebook/Instagram,2024-05-18,11.45,2,34,Debit Card,6,No,0,
ORD100926,CUST10308,PID8707,Fashion,FabricHub,Australia,Organic,2024-07-27,39.0,1,33,UPI,4,No,0,
ORD100927,CUST13371,PID4318,Home Decor,CozyLiving,USA,Email,2024-03-16,105.09,1,27,Debit Card,4,No,0,
ORD100928,CUST10751,PID9854,Home Decor,HomeSense,Germany,Email,2023-07-13,75.23,1,38,Wallet,3,No,0,
ORD100929,CUST12786,PID3052,Beauty,SkinCareInc,UK,Google Ads,2024-01-27,29.16,1,18,Debit Card,2,No,0,
ORD100930,CUST13895,PID2828,Beauty,GlowLabs,Germany,Organic,2023-01-26,19.31,1,37,Wallet,1,No,0,
ORD100931,CUST11382,PID9198,Electronics,GadgetPro,USA,Organic,2024-03-10,122.43,1,39,COD,6,No,0,
ORD100932,CUST11702,PID9494,Fashion,TrendWear,Australia,Organic,2023-06-22,33.73,1,35,Wallet,3,Yes,0,
ORD100933,CUST10706,PID2561,Sports,ActiveFit,USA,Google Ads,2023-10-27,83.53,1,36,Credit Card,4,No,0,
ORD100934,CUST10538,PID9922,Fashion,StylishCo,UK,Email,2024-10-06,98.25,1,16,COD,7,No,0,
ORD100935,CUST11180,PID3754,Home Decor,HomeSense,USA,Google Ads,2023-11-22,85.74,1,48,COD,10,No,0,
ORD100936,CUST10571,PID3400,Fashion,FabricHub,USA,Facebook/Instagram,2024-02-14,45.7,1,27,Debit Card,6,No,0,
ORD100937,CUST10869,PID1973,Home Decor,DecoCraft,Germany,Organic,2023-04-28,28.43,2,46,Credit Card,5,No,0,
ORD100938,CUST10438,PID8835,Fashion,TrendWear,USA,Facebook/Instagram,2023-08-13,44.65,1,54,Credit Card,2,No,0,
ORD100939,CUST13668,PID7840,Beauty,PureBeauty,Germany,Facebook/Instagram,2024-06-15,41.12,1,47,COD,8,No,0,
ORD100940,CUST14220,PID8574,Fashion,StylishCo,USA,Google Ads,2023-04-23,50.48,1,40,Wallet,4,No,0,
ORD100941,CUST10489,PID2935,Fashion,TrendWear,USA,Email,2023-05-20,8.91,1,53,Credit Card,5,No,1,Damaged
ORD100942,CUST10578,PID7984,Fashion,TrendWear,UK,Organic,2024-07-12,48.25,1,29,Credit Card,3,No,0,
ORD100943,CUST12891,PID4147,Home Decor,HomeSense,USA,Google Ads,2023-01-01,131.04,1,21,Credit Card,4,No,1,Late Delivery
ORD100944,CUST10226,PID7160,Sports,GearHouse,Canada,Referral,2023-03-31,93.58,1,23,Credit Card,2,Yes,0,
ORD100945,CUST12149,PID4680,Beauty,SkinCareInc,Germany,Referral,2024-10-15,12.54,1,39,Credit Card,4,No,0,
ORD100946,CUST11922,PID9049,Beauty,PureBeauty,Australia,Facebook/Instagram,2023-11-16,7.59,1,30,Credit Card,8,No,1,Damaged
ORD100947,CUST11403,PID9892,Electronics,TechWorks,USA,Google Ads,2024-07-03,276.77,1,38,COD,6,No,0,
ORD100948,CUST12435,PID2029,Electronics,GadgetPro,India,Google Ads,2023-05-19,77.67,1,30,Credit Card,2,Yes,0,
ORD100949,CUST11419,PID9943,Fashion,TrendWear,USA,Organic,2024-05-25,36.39,2,38,Credit Card,1,No,0,
ORD100950,CUST14335,PID7521,Fashion,FabricHub,USA,Email,2023-09-16,77.29,2,28,COD,10,No,0,
ORD100951,CUST10611,PID4316,Electronics,Digitron,USA,Organic,2024-11-03,119.12,1,24,Credit Card,2,No,0,
ORD100952,CUST14178,PID7091,Sports,Sportify,USA,Google Ads,2024-11-20,70.49,1,27,COD,1,No,0,
ORD100953,CUST13398,PID9513,Home Decor,DecoCraft,USA,Email,2023-01-10,97.41,1,30,UPI,4,No,0,
ORD100954,CUST11867,PID1412,Fashion,TrendWear,India,Google Ads,2023-09-18,44.31,1,18,Credit Card,3,No,0,
ORD100955,CUST13298,PID6038,Beauty,SkinCareInc,USA,Organic,2024-10-11,19.13,1,42,COD,3,No,0,
ORD100956,CUST10499,PID5984,Home Decor,HomeSense,Canada,Facebook/Instagram,2023-06-21,50.14,1,26,UPI,1,No,0,
ORD100957,CUST13022,PID5014,Fashion,TrendWear,USA,Facebook/Instagram,2023-01-13,9.77,2,33,Wallet,6,No,0,
ORD100958,CUST14768,PID8552,Sports,ActiveFit,Australia,Facebook/Instagram,2023-06-17,117.86,1,26,Wallet,9,Yes,0,
ORD100959,CUST13220,PID5495,Fashion,TrendWear,USA,Email,2024-10-03,43.66,1,23,Credit Card,1,No,0,
ORD100960,CUST11200,PID9501,Fashion,TrendWear,USA,Organic,2024-08-18,67.01,1,39,UPI,8,No,0,
ORD100961,CUST10846,PID9990,Fashion,FabricHub,Germany,Facebook/Instagram,2023-11-17,19.85,1,40,Debit Card,5,No,1,Wrong Size
ORD100962,CUST10787,PID9234,Beauty,GlowLabs,India,Google Ads,2023-11-15,12.8,1,27,Credit Card,2,No,0,
ORD100963,CUST14307,PID3925,Sports,GearHouse,Canada,Facebook/Instagram,2024-09-04,58.42,1,40,Credit Card,11,No,0,
ORD100964,CUST13601,PID1923,Fashion,FabricHub,USA,Google Ads,2023-11-25,70.47,1,44,Credit Card,1,No,0,
ORD100965,CUST10791,PID1230,Electronics,GadgetPro,Australia,Organic,2024-07-03,4.22,1,42,Wallet,7,No,0,
ORD100966,CUST13092,PID8316,Beauty,GlowLabs,Germany,Google Ads,2024-02-23,35.98,1,40,COD,8,No,0,
ORD100967,CUST10440,PID3462,Fashion,TrendWear,UK,Google Ads,2024-08-28,67.31,1,37,COD,6,No,0,
ORD100968,CUST12173,PID8740,Electronics,Digitron,Canada,Organic,2023-04-05,406.44,1,26,Credit Card,11,Yes,0,
ORD100969,CUST14289,PID4641,Fashion,StylishCo,Australia,Organic,2024-08-03,40.95,1,17,Credit Card,7,No,0,
ORD100970,CUST11867,PID8263,Electronics,TechWorks,USA,Email,2023-11-14,235.67,3,35,COD,4,No,0,
ORD100971,CUST12152,PID9156,Home Decor,DecoCraft,Australia,Facebook/Instagram,2023-08-24,114.04,1,24,Credit Card,3,Yes,0,
ORD100972,CUST13331,PID9114,Fashion,FabricHub,India,Facebook/Instagram,2023-11-30,74.89,1,39,Credit Card,1,No,0,
ORD100973,CUST11200,PID4281,Fashion,FabricHub,India,Google Ads,2024-01-11,61.74,1,16,Credit Card,4,Yes,0,
ORD100974,CUST13377,PID4550,Fashion,TrendWear,India,Facebook/Instagram,2024-04-03,39.91,1,20,COD,2,No,0,
ORD100975,CUST12613,PID8311,Beauty,PureBeauty,India,Google Ads,2023-05-17,3.15,1,36,COD,7,No,0,
ORD100976,CUST13127,PID8654,Fashion,StylishCo,Australia,Organic,2024-08-10,40.39,1,35,COD,6,No,0,
ORD100977,CUST10530,PID5117,Beauty,GlowLabs,USA,Email,2024-06-30,32.16,1,44,Credit Card,4,No,0,
ORD100978,CUST11583,PID2369,Fashion,StylishCo,Canada,Organic,2024-05-27,47.37,2,36,Credit Card,4,No,0,
ORD100979,CUST13235,PID5075,Beauty,SkinCareInc,USA,Google Ads,2023-10-23,16.91,1,32,Wallet,2,No,0,
ORD100980,CUST13119,PID8973,Beauty,GlowLabs,UK,Google Ads,2023-11-16,28.11,1,35,Credit Card,7,No,0,
ORD100981,CUST11185,PID8648,Fashion,FabricHub,USA,Organic,2024-07-25,48.36,1,44,Wallet,1,No,0,
ORD100982,CUST13742,PID9471,Fashion,StylishCo,UK,Facebook/Instagram,2023-12-15,82.58,1,24,COD,11,No,0,
ORD100983,CUST10741,PID8839,Fashion,FabricHub,India,Google Ads,2023-08-17,30.83,1,30,Credit Card,3,No,0,
ORD100984,CUST12965,PID8082,Electronics,Digitron,UK,Email,2023-09-27,209.7,1,20,Wallet,5,No,0,
ORD100985,CUST11800,PID6075,Sports,Sportify,USA,Google Ads,2023-10-18,42.79,1,25,Credit Card,7,No,0,
ORD100986,CUST14393,PID2791,Electronics,GadgetPro,Australia,Organic,2023-06-14,386.69,1,26,Credit Card,4,No,0,
ORD100987,CUST14756,PID1919,Home Decor,CozyLiving,India,Email,2023-01-05,71.34,1,31,Credit Card,7,No,1,No Longer Needed
ORD100988,CUST10272,PID6144,Fashion,TrendWear,UK,Email,2024-01-14,33.58,1,34,COD,1,No,0,
ORD100989,CUST14731,PID7183,Beauty,PureBeauty,UK,Organic,2023-03-19,25.98,1,54,COD,3,No,0,
ORD100990,CUST11565,PID5268,Fashion,FabricHub,USA,Organic,2024-02-14,47.17,1,40,Credit Card,1,No,0,
ORD100991,CUST13289,PID9891,Sports,Sportify,USA,Organic,2024-07-27,65.3,1,16,UPI,1,No,0,
ORD100992,CUST14399,PID9275,Fashion,FabricHub,Germany,Referral,2023-05-12,16.57,1,33,Credit Card,6,Yes,0,
ORD100993,CUST13547,PID1301,Fashion,StylishCo,India,Google Ads,2024-08-23,70.06,1,36,Wallet,5,No,0,
ORD100994,CUST12993,PID4340,Sports,ActiveFit,Australia,Organic,2023-02-11,71.13,1,31,Wallet,7,No,0,
ORD100995,CUST14438,PID4234,Fashion,TrendWear,USA,Google Ads,2023-03-30,16.67,1,38,Wallet,3,No,0,
ORD100996,CUST14957,PID4345,Electronics,TechWorks,USA,Email,2024-02-06,300.24,1,30,Wallet,5,Yes,1,Not as Described
ORD100997,CUST12219,PID4315,Home Decor,DecoCraft,USA,Google Ads,2023-10-23,4.43,1,35,COD,6,No,0,
ORD100998,CUST11359,PID9065,Home Decor,CozyLiving,UK,Organic,2023-10-22,50.72,3,32,Wallet,4,No,0,
ORD100999,CUST13709,PID2289,Fashion,TrendWear,India,Organic,2024-09-07,62.55,1,39,Credit Card,1,No,1,Wrong Size
ORD101000,CUST13518,PID4860,Electronics,TechWorks,USA,Google Ads,2024-06-09,407.67,1,50,Credit Card,7,No,0,
ORD101001,CUST13805,PID9103,Fashion,StylishCo,USA,Facebook/Instagram,2024-11-21,63.56,1,41,Debit Card,4,No,0,
ORD101002,CUST10061,PID3383,Electronics,Digitron,USA,Organic,2024-09-28,491.36,2,21,Credit Card,11,No,1,Not as Described
ORD101003,CUST14619,PID5563,Electronics,TechWorks,Canada,Organic,2024-02-26,279.92,1,23,Credit Card,1,No,0,
ORD101004,CUST12442,PID6137,Sports,GearHouse,USA,Organic,2023-01-23,102.72,1,50,Wallet,1,No,0,
ORD101005,CUST10569,PID2879,Fashion,TrendWear,India,Organic,2024-07-28,68.29,1,57,UPI,1,No,0,
ORD101006,CUST13015,PID9190,Fashion,FabricHub,Canada,Organic,2023-05-23,16.0,1,25,Credit Card,2,No,0,
ORD101007,CUST12726,PID7233,Fashion,StylishCo,USA,Google Ads,2024-10-26,33.82,1,49,UPI,6,No,0,
ORD101008,CUST12674,PID2552,Electronics,Digitron,India,Organic,2023-05-25,245.98,1,44,Credit Card,2,No,0,
ORD101009,CUST12186,PID3299,Beauty,PureBeauty,Australia,Organic,2023-08-13,24.67,2,36,UPI,7,No,0,
ORD101010,CUST11057,PID4774,Fashion,FabricHub,Australia,Facebook/Instagram,2024-05-17,56.62,3,27,Debit Card,4,No,1,Wrong Size
ORD101011,CUST12302,PID6534,Electronics,Digitron,Germany,Email,2024-09-07,161.27,3,25,Wallet,4,No,0,
ORD101012,CUST10600,PID5528,Electronics,Digitron,India,Facebook/Instagram,2023-04-14,67.33,1,67,Credit Card,7,No,0,
ORD101013,CUST11364,PID5493,Sports,Sportify,Canada,Google Ads,2023-02-08,38.69,1,50,Credit Card,2,No,0,
ORD101014,CUST10020,PID6043,Fashion,StylishCo,Canada,Facebook/Instagram,2023-07-17,35.03,1,38,COD,7,No,1,Wrong Size
ORD101015,CUST12228,PID1943,Electronics,TechWorks,USA,Google Ads,2024-10-07,229.0,1,26,Wallet,5,No,0,
ORD101016,CUST11116,PID7962,Fashion,TrendWear,Australia,Organic,2024-08-01,43.12,1,37,Credit Card,1,No,0,
ORD101017,CUST13290,PID5922,Fashion,TrendWear,USA,Organic,2024-01-26,28.51,1,45,Credit Card,8,No,0,
ORD101018,CUST13690,PID3520,Home Decor,DecoCraft,USA,Email,2023-06-28,26.42,2,46,UPI,6,No,0,
ORD101019,CUST12871,PID6356,Home Decor,DecoCraft,USA,Organic,2024-07-07,179.0,1,39,Credit Card,6,Yes,0,
ORD101020,CUST13735,PID8111,Home Decor,CozyLiving,UK,Facebook/Instagram,2024-03-23,21.35,1,53,Credit Card,5,No,0,
ORD101021,CUST13047,PID4249,Fashion,FabricHub,USA,Email,2024-05-14,36.52,1,39,Credit Card,5,No,0,
ORD101022,CUST10902,PID7710,Beauty,PureBeauty,UK,Facebook/Instagram,2023-01-15,44.11,3,20,Credit Card,3,No,0,
ORD101023,CUST10491,PID9192,Fashion,StylishCo,USA,Facebook/Instagram,2024-09-14,40.21,1,34,Debit Card,9,No,0,
ORD101024,CUST14042,PID9371,Fashion,StylishCo,USA,Email,2024-10-30,12.39,1,23,Credit Card,1,No,0,
ORD101025,CUST10092,PID5608,Electronics,Digitron,India,Email,2023-10-16,119.06,1,39,Credit Card,5,No,0,
ORD101026,CUST13509,PID2541,Beauty,SkinCareInc,USA,Organic,2024-04-22,34.12,1,26,Debit Card,6,No,0,
ORD101027,CUST14129,PID3942,Electronics,GadgetPro,USA,Organic,2023-08-19,37.98,1,54,UPI,2,No,0,
ORD101028,CUST12426,PID5726,Sports,GearHouse,Canada,Google Ads,2024-02-24,94.04,1,31,Credit Card,4,No,0,
ORD101029,CUST13709,PID8181,Home Decor,DecoCraft,India,Organic,2023-06-06,76.24,1,37,Credit Card,1,No,0,
ORD101030,CUST12056,PID3478,Home Decor,CozyLiving,USA,Facebook/Instagram,2024-07-03,88.69,2,27,COD,3,No,0,
ORD101031,CUST14887,PID9551,Fashion,StylishCo,Germany,Facebook/Instagram,2024-03-16,24.03,1,40,Credit Card,8,No,1,Wrong Size
ORD101032,CUST13141,PID5553,Fashion,StylishCo,USA,Email,2023-04-07,25.27,1,41,Credit Card,4,No,1,Wrong Size
ORD101033,CUST12127,PID3759,Sports,ActiveFit,USA,Facebook/Instagram,2024-02-15,117.84,1,26,Debit Card,9,No,0,
ORD101034,CUST13258,PID8546,Home Decor,CozyLiving,UK,Email,2023-10-16,144.1,1,25,Credit Card,3,No,0,
ORD101035,CUST14843,PID3290,Electronics,Digitron,India,Email,2023-09-11,499.15,1,40,COD,9,No,0,
ORD101036,CUST11664,PID7757,Fashion,FabricHub,India,Organic,2023-07-15,43.04,1,16,Wallet,4,No,0,
ORD101037,CUST14742,PID3442,Sports,Sportify,Canada,Organic,2024-08-20,75.08,1,23,Wallet,6,No,0,
ORD101038,CUST14727,PID6496,Home Decor,CozyLiving,UK,Referral,2024-06-05,136.45,1,42,Credit Card,3,No,0,
ORD101039,CUST14981,PID7350,Beauty,GlowLabs,USA,Google Ads,2024-05-31,9.12,1,33,Debit Card,11,No,0,
ORD101040,CUST14734,PID1518,Beauty,SkinCareInc,USA,Organic,2024-09-26,21.15,1,33,Credit Card,3,No,0,
ORD101041,CUST13984,PID1220,Fashion,StylishCo,India,Email,2023-04-28,44.87,1,41,Debit Card,5,No,0,
ORD101042,CUST10329,PID1159,Sports,Sportify,Canada,Email,2023-06-08,35.93,1,44,Credit Card,1,No,0,
ORD101043,CUST10131,PID4076,Sports,ActiveFit,USA,Facebook/Instagram,2023-08-16,51.53,3,39,Credit Card,1,No,0,
ORD101044,CUST13262,PID1498,Electronics,Digitron,UK,Google Ads,2023-08-04,113.17,1,57,Wallet,1,Yes,0,
ORD101045,CUST11454,PID9545,Electronics,GadgetPro,India,Google Ads,2024-11-26,231.28,1,31,Wallet,9,No,1,Not as Described
ORD101046,CUST10350,PID1291,Home Decor,HomeSense,India,Email,2023-01-15,109.59,1,29,COD,9,Yes,0,
ORD101047,CUST11521,PID2977,Beauty,SkinCareInc,Australia,Organic,2023-06-06,22.15,1,34,Credit Card,2,Yes,0,
ORD101048,CUST14902,PID6826,Sports,GearHouse,Australia,Organic,2024-10-09,64.41,1,27,Debit Card,5,Yes,0,
ORD101049,CUST11435,PID9305,Fashion,TrendWear,USA,Organic,2023-09-18,37.64,1,25,Debit Card,4,No,0,
ORD101050,CUST13349,PID5211,Home Decor,CozyLiving,USA,Facebook/Instagram,2023-06-06,57.38,1,29,Wallet,1,No,0,
ORD101051,CUST11391,PID3824,Home Decor,HomeSense,USA,Email,2023-02-16,60.49,1,33,Credit Card,5,No,0,
ORD101052,CUST11280,PID5589,Fashion,TrendWear,UK,Email,2023-11-20,46.29,1,25,Credit Card,3,No,0,
ORD101053,CUST12433,PID8166,Beauty,PureBeauty,Germany,Google Ads,2024-11-15,25.24,1,37,UPI,1,No,0,
ORD101054,CUST13503,PID1638,Fashion,StylishCo,India,Organic,2023-05-10,39.15,1,33,Credit Card,1,No,0,
ORD101055,CUST14301,PID6409,Beauty,GlowLabs,UK,Google Ads,2024-02-15,11.24,1,31,Credit Card,4,No,1,Changed Mind
ORD101056,CUST12261,PID2693,Fashion,StylishCo,India,Facebook/Instagram,2023-04-05,46.88,1,20,Credit Card,6,No,1,Wrong Size
ORD101057,CUST12038,PID6926,Beauty,GlowLabs,India,Email,2024-09-18,2.92,1,43,Debit Card,4,No,0,
ORD101058,CUST14319,PID7398,Fashion,TrendWear,USA,Facebook/Instagram,2023-10-19,56.14,1,43,Wallet,10,No,1,Wrong Size
ORD101059,CUST12207,PID6998,Electronics,GadgetPro,Australia,Google Ads,2023-10-10,231.82,1,33,COD,1,No,0,
ORD101060,CUST12643,PID6038,Fashion,TrendWear,India,Organic,2023-03-10,31.04,1,36,Credit Card,3,No,0,
ORD101061,CUST12637,PID4950,Electronics,Digitron,India,Organic,2024-10-21,194.48,3,43,COD,1,No,0,
ORD101062,CUST13811,PID7256,Fashion,StylishCo,Germany,Facebook/Instagram,2023-01-11,11.79,2,29,Credit Card,3,Yes,0,
ORD101063,CUST13161,PID8943,Beauty,SkinCareInc,Canada,Google Ads,2023-09-11,35.57,1,23,COD,9,No,0,
ORD101064,CUST13778,PID6863,Fashion,TrendWear,Canada,Google Ads,2024-07-03,74.51,1,16,Credit Card,3,No,0,
